0;0;0;1.44;0;-1.8;-3.54546;0;
0;0;1;1.44;0;-1.799;-3.53271;0;
0;0;2;1.44;0;-1.798;-3.52003;0;
0;0;3;1.44;0;-1.797;-3.50742;0;
0;0;4;1.44;0;-1.796;-3.49488;0;
0;0;5;1.44;0;-1.795;-3.4824;0;
0;0;6;1.44;0;-1.794;-3.46999;0;
0;0;7;1.44;0;-1.793;-3.45764;0;
0;0;8;1.44;0;-1.792;-3.44535;0;
0;0;9;1.44;0;-1.791;-3.43313;0;
0;0;10;1.44;0;-1.79;-3.42098;0;
0;0;11;1.44;0;-1.789;-3.40888;0;
0;0;12;1.44;0;-1.788;-3.39685;0;
0;0;13;1.44;0;-1.787;-3.38488;0;
0;0;14;1.44;0;-1.786;-3.37297;0;
0;0;15;1.44;0;-1.785;-3.36112;0;
0;0;16;1.44;0;-1.784;-3.34933;0;
0;0;17;1.44;0;-1.783;-3.3376;0;
0;0;18;1.44;0;-1.782;-3.32592;0;
0;0;19;1.44;0;-1.781;-3.31431;0;
0;0;20;1.44;0;-1.78;-3.30275;0;
0;0;21;1.44;0;-1.779;-3.29125;0;
0;0;22;1.44;0;-1.778;-3.27981;0;
0;0;23;1.44;0;-1.777;-3.26842;0;
0;0;24;1.44;0;-1.776;-3.25709;0;
0;0;25;1.44;0;-1.775;-3.24581;0;
0;0;26;1.44;0;-1.774;-3.23458;0;
0;0;27;1.44;0;-1.773;-3.22342;0;
0;0;28;1.44;0;-1.772;-3.2123;0;
0;0;29;1.44;0;-1.771;-3.20124;0;
0;0;30;1.44;0;-1.77;-3.19023;0;
0;0;31;1.44;0;-1.769;-3.17927;0;
0;0;32;1.44;0;-1.768;-3.16836;0;
0;0;33;1.44;0;-1.767;-3.15751;0;
0;0;34;1.44;0;-1.766;-3.14671;0;
0;0;35;1.44;0;-1.765;-3.13595;0;
0;0;36;1.44;0;-1.764;-3.12525;0;
0;0;37;1.44;0;-1.763;-3.1146;0;
0;0;38;1.44;0;-1.762;-3.10399;0;
0;0;39;1.44;0;-1.761;-3.09343;0;
0;0;40;1.44;0;-1.76;-3.08293;0;
0;0;41;1.44;0;-1.759;-3.07247;0;
0;0;42;1.44;0;-1.758;-3.06206;0;
0;0;43;1.44;0;-1.757;-3.05169;0;
0;0;44;1.44;0;-1.756;-3.04137;0;
0;0;45;1.44;0;-1.755;-3.0311;0;
