0;0;0;0;-1;-1.9;-0.586581;-1.45087;
0;0;1;0;-1;-1.8;-0.52909;-1.03664;
0;0;2;0;-1;-1.7;-0.466945;-0.800888;
0;0;3;0;-1;-1.6;-0.400872;-0.634252;
0;0;4;0;-1;-1.5;-0.332021;-0.501811;
0;0;5;0;-1;-1.4;-0.261889;-0.387812;
0;0;6;0;-1;-1.3;-0.192149;-0.284053;
0;0;7;0;-1;-1.2;-0.124418;-0.186123;
0;0;8;0;-1;-1.1;-0.0600502;-0.0917666;
0;0;9;0;-1;-1;2.1684e-19;2.1684e-19;
0;0;10;0;-1;-0.9;0.0619121;0.0815433;
0;0;11;0;-1;-0.8;0.132288;0.144966;
0;0;12;0;-1;-0.7;0.211128;0.190268;
0;0;13;0;-1;-0.6;0.298432;0.217449;
0;0;14;0;-1;-0.5;0.3942;0.226509;
0;0;15;0;-1;-0.4;0.498432;0.217449;
0;0;16;0;-1;-0.3;0.611128;0.190268;
0;0;17;0;-1;-0.2;0.732288;0.144966;
0;0;18;0;-1;-0.1;0.861912;0.0815433;
0;0;19;0;-1;2.84603e-19;1;-3.40612e-19;
0;0;20;0;-1;0.1;1.13128;-0.110367;
0;0;21;0;-1;0.2;1.22871;-0.259063;
0;0;22;0;-1;0.3;1.27487;-0.43901;
0;0;23;0;-1;0.4;1.25535;-0.635744;
0;0;24;0;-1;0.5;1.16232;-0.828404;
0;0;25;0;-1;0.6;0.997454;-0.992553;
0;0;26;0;-1;0.7;0.773345;-1.10451;
0;0;27;0;-1;0.8;0.512631;-1.14632;
0;0;28;0;-1;0.9;0.24462;-1.11002;
0;0;29;0;-1;1;-6.81224e-19;-1;
0;0;30;0;-1;1.1;-0.172168;-0.823017;
0;0;31;0;-1;1.2;-0.234041;-0.623189;
0;0;32;0;-1;1.3;-0.209979;-0.455732;
0;0;33;0;-1;1.4;-0.143831;-0.339147;
0;0;34;0;-1;1.5;-0.0686524;-0.26339;
0;0;35;0;-1;1.6;0.000841119;-0.210324;
0;0;36;0;-1;1.7;0.0614874;-0.165343;
0;0;37;0;-1;1.8;0.114469;-0.119104;
0;0;38;0;-1;1.9;0.162135;-0.0655588;
